"id";"latitude";"longitude";"depth";"yearcollected";"tname"
375038364;50.24;-4.10;;1992;"Saccorhiza polyschides"
375039816;50.12;-5.07;;1985;"Saccorhiza polyschides"
375040404;50.12;-5.07;;1985;"Saccorhiza polyschides"
375041288;54.00;-4.90;;1991;"Saccorhiza polyschides"
375041663;51.12;-4.71;;1978;"Saccorhiza polyschides"
375041942;50.12;-5.07;;1985;"Saccorhiza polyschides"
375042080;50.15;-3.82;;1985;"Saccorhiza polyschides"
375043535;60.40;-0.91;;1974;"Saccorhiza polyschides"
376358003;55.19;-7.71;;2010;"Saccorhiza polyschides"
376358951;55.31;-6.25;;2010;"Saccorhiza polyschides"
376359554;53.61;-9.87;;2011;"Saccorhiza polyschides"
376359841;54.39;-5.56;;2003;"Saccorhiza polyschides"
376361181;54.27;-9.20;;2010;"Saccorhiza polyschides"
376361347;54.66;-8.78;;2010;"Saccorhiza polyschides"
376361463;55.28;-6.25;;2005;"Saccorhiza polyschides"
376361682;55.23;-6.43;;2008;"Saccorhiza polyschides"
376361881;53.28;-6.10;;2010;"Saccorhiza polyschides"
376361912;53.55;-10.22;;2010;"Saccorhiza polyschides"
376362701;51.81;-9.79;;2007;"Saccorhiza polyschides"
376362889;55.22;-6.63;;2009;"Saccorhiza polyschides"
376363439;54.66;-8.78;;2010;"Saccorhiza polyschides"
376363508;55.20;-6.65;;2009;"Saccorhiza polyschides"
376363510;53.69;-10.12;;2010;"Saccorhiza polyschides"
376364262;55.28;-6.25;;2005;"Saccorhiza polyschides"
376364447;51.67;-8.44;;2011;"Saccorhiza polyschides"
376364459;53.62;-9.87;;2011;"Saccorhiza polyschides"
376364576;51.79;-9.94;;2007;"Saccorhiza polyschides"
376365228;55.21;-6.66;;2008;"Saccorhiza polyschides"
376365290;52.74;-9.60;;2010;"Saccorhiza polyschides"
376365498;55.37;-7.33;;2011;"Saccorhiza polyschides"
376365555;54.44;-5.63;;2005;"Saccorhiza polyschides"
376365574;52.12;-6.92;;2009;"Saccorhiza polyschides"
376365672;55.27;-6.17;;2006;"Saccorhiza polyschides"
376366220;55.12;-6.03;;2005;"Saccorhiza polyschides"
376366839;54.38;-5.56;;2008;"Saccorhiza polyschides"
376367414;55.20;-7.71;;2010;"Saccorhiza polyschides"
376367700;55.24;-6.26;;2010;"Saccorhiza polyschides"
376368546;52.80;-9.49;;2008;"Saccorhiza polyschides"
376369140;55.22;-6.63;;2008;"Saccorhiza polyschides"
376369318;51.61;-8.54;;2011;"Saccorhiza polyschides"
376369681;52.12;-6.92;;2010;"Saccorhiza polyschides"
376369906;54.46;-8.44;;2010;"Saccorhiza polyschides"
376370487;55.23;-6.33;;2007;"Saccorhiza polyschides"
376370555;55.29;-6.25;;2007;"Saccorhiza polyschides"
376370618;52.67;-9.68;;2010;"Saccorhiza polyschides"
376370809;54.47;-8.44;;2011;"Saccorhiza polyschides"
376371008;52.70;-9.65;;2010;"Saccorhiza polyschides"
376371865;55.28;-6.26;;2005;"Saccorhiza polyschides"
376372032;55.27;-6.17;;2006;"Saccorhiza polyschides"
376372704;52.12;-6.92;;2009;"Saccorhiza polyschides"
376372773;54.27;-9.20;;2010;"Saccorhiza polyschides"
376373143;55.24;-6.33;;2011;"Saccorhiza polyschides"
376374142;52.80;-9.49;;2008;"Saccorhiza polyschides"
376375166;52.80;-9.49;;2008;"Saccorhiza polyschides"
376375314;51.79;-9.89;;2007;"Saccorhiza polyschides"
376375417;55.19;-8.16;;2008;"Saccorhiza polyschides"
376376093;55.27;-6.17;;2006;"Saccorhiza polyschides"
376376182;53.24;-9.62;;2010;"Saccorhiza polyschides"
376376702;52.80;-9.49;;2008;"Saccorhiza polyschides"
376376926;55.28;-6.19;;2006;"Saccorhiza polyschides"
376377052;54.39;-5.56;;2003;"Saccorhiza polyschides"
376377761;52.12;-6.92;;2010;"Saccorhiza polyschides"
376378557;52.13;-6.90;;2009;"Saccorhiza polyschides"
376378676;54.39;-5.56;;2003;"Saccorhiza polyschides"
376378737;54.56;-8.46;;2011;"Saccorhiza polyschides"
376378931;51.79;-9.89;;2007;"Saccorhiza polyschides"
376379286;52.69;-9.65;;2010;"Saccorhiza polyschides"
376379780;53.40;-6.06;;2010;"Saccorhiza polyschides"
376379871;53.55;-10.22;;2010;"Saccorhiza polyschides"
376379914;55.29;-6.25;;2011;"Saccorhiza polyschides"
376379956;54.38;-5.55;;2003;"Saccorhiza polyschides"
376380043;55.24;-6.33;;2008;"Saccorhiza polyschides"
376380802;55.22;-6.63;;2009;"Saccorhiza polyschides"
376381514;54.58;-8.42;;2009;"Saccorhiza polyschides"
376381589;55.20;-6.65;;2009;"Saccorhiza polyschides"
376381695;51.69;-8.42;;2011;"Saccorhiza polyschides"
376381985;51.62;-8.52;;2011;"Saccorhiza polyschides"
376382207;53.69;-10.13;;2010;"Saccorhiza polyschides"
376382711;54.38;-5.56;;2008;"Saccorhiza polyschides"
376383342;54.66;-8.82;;2009;"Saccorhiza polyschides"
376383757;55.22;-6.63;;2008;"Saccorhiza polyschides"
376383773;52.69;-9.65;;2010;"Saccorhiza polyschides"
376383789;55.27;-6.17;;2006;"Saccorhiza polyschides"
376383959;54.38;-5.55;;2003;"Saccorhiza polyschides"
376384035;55.24;-6.51;;2010;"Saccorhiza polyschides"
376384081;55.00;-8.49;;2009;"Saccorhiza polyschides"
376384325;53.24;-9.62;;2010;"Saccorhiza polyschides"
376384456;53.40;-6.06;;2011;"Saccorhiza polyschides"
376384568;55.22;-6.63;;2006;"Saccorhiza polyschides"
376384727;53.24;-9.62;;2010;"Saccorhiza polyschides"
376384764;53.69;-10.13;;2010;"Saccorhiza polyschides"
376385104;54.66;-8.78;;2010;"Saccorhiza polyschides"
376385112;55.24;-6.51;;2010;"Saccorhiza polyschides"
376385378;53.24;-9.62;;2010;"Saccorhiza polyschides"
376385701;55.17;-7.50;;2010;"Saccorhiza polyschides"
376385809;52.12;-6.92;;2009;"Saccorhiza polyschides"
376386051;51.65;-9.74;;2011;"Saccorhiza polyschides"
376386084;53.28;-6.10;;2008;"Saccorhiza polyschides"
376386627;54.39;-5.57;;2003;"Saccorhiza polyschides"
376386789;52.70;-9.65;;2010;"Saccorhiza polyschides"
376387116;55.23;-6.32;;2008;"Saccorhiza polyschides"
376387504;55.21;-6.66;;2008;"Saccorhiza polyschides"
376388153;55.20;-6.65;;2009;"Saccorhiza polyschides"
376388896;51.52;-9.70;;2005;"Saccorhiza polyschides"
376388953;53.66;-9.95;;2010;"Saccorhiza polyschides"
376663682;50.41;-4.25;;1982;"Saccorhiza polyschides"
376663683;58.88;-3.21;;1979;"Saccorhiza polyschides"
376663687;54.10;-4.44;;1978;"Saccorhiza polyschides"
376664012;50.15;-3.82;;1978;"Saccorhiza polyschides"
376664015;54.83;-5.97;;1980;"Saccorhiza polyschides"
376664023;52.04;-9.74;;1977;"Saccorhiza polyschides"
376664038;50.32;-4.24;;1979;"Saccorhiza polyschides"
376664041;50.58;-4.96;;1977;"Saccorhiza polyschides"
376664087;51.94;-10.32;;1979;"Saccorhiza polyschides"
376664097;51.85;-10.32;;1979;"Saccorhiza polyschides"
376664151;57.11;-6.13;;1977;"Saccorhiza polyschides"
376664168;58.30;-5.24;;1979;"Saccorhiza polyschides"
376664178;54.00;-4.74;;1978;"Saccorhiza polyschides"
376664179;50.32;-4.24;;1979;"Saccorhiza polyschides"
376664214;50.15;-3.96;;1977;"Saccorhiza polyschides"
376664300;50.61;-2.42;;1977;"Saccorhiza polyschides"
376664301;50.13;-4.93;;1977;"Saccorhiza polyschides"
376664303;50.32;-4.24;;1981;"Saccorhiza polyschides"
376664304;50.24;-4.10;;1978;"Saccorhiza polyschides"
376664305;51.85;-10.32;;1979;"Saccorhiza polyschides"
376664310;58.88;-3.21;;1979;"Saccorhiza polyschides"
376664312;50.70;-0.72;;1979;"Saccorhiza polyschides"
376664320;50.32;-4.24;;1979;"Saccorhiza polyschides"
376664324;54.00;-4.74;;1980;"Saccorhiza polyschides"
376664325;54.00;-4.90;;1978;"Saccorhiza polyschides"
376664326;58.51;-4.06;;1979;"Saccorhiza polyschides"
376664329;50.22;-4.80;;1977;"Saccorhiza polyschides"
376666224;54.09;-4.75;;1977;"Saccorhiza polyschides"
376666225;54.09;-4.75;;1977;"Saccorhiza polyschides"
376666227;54.09;-4.75;;1977;"Saccorhiza polyschides"
376666230;54.18;-4.75;;1977;"Saccorhiza polyschides"
376666271;50.52;-2.28;;1978;"Saccorhiza polyschides"
376666340;50.52;-2.56;;1978;"Saccorhiza polyschides"
376666347;50.61;-2.70;;1978;"Saccorhiza polyschides"
376667134;50.03;-5.21;;1996;"Saccorhiza polyschides"
376667477;54.09;-4.90;;1977;"Saccorhiza polyschides"
376667712;54.00;-4.90;;1977;"Saccorhiza polyschides"
376667780;54.00;-4.90;;1977;"Saccorhiza polyschides"
376668010;54.09;-4.75;;1977;"Saccorhiza polyschides"
376668070;50.58;-4.96;;1977;"Saccorhiza polyschides"
376668206;50.32;-4.24;;1981;"Saccorhiza polyschides"
376668350;54.00;-4.74;;1977;"Saccorhiza polyschides"
376668569;56.39;-6.21;;1977;"Saccorhiza polyschides"
376668614;54.00;-4.90;;1978;"Saccorhiza polyschides"
376668615;54.00;-4.90;;1978;"Saccorhiza polyschides"
376668616;54.00;-4.90;;1978;"Saccorhiza polyschides"
376668681;50.52;-2.14;;1976;"Saccorhiza polyschides"
376668697;58.87;-3.38;;1979;"Saccorhiza polyschides"
376668699;52.03;-10.47;;1979;"Saccorhiza polyschides"
376668701;50.41;-4.25;;1981;"Saccorhiza polyschides"
376668705;55.70;-5.02;;1978;"Saccorhiza polyschides"
376668798;50.15;-3.68;;1978;"Saccorhiza polyschides"
376668868;54.19;-4.45;;1978;"Saccorhiza polyschides"
376668869;54.19;-4.45;;1978;"Saccorhiza polyschides"
376669012;50.22;-4.80;;1977;"Saccorhiza polyschides"
376669013;50.32;-4.24;;1979;"Saccorhiza polyschides"
376669333;54.09;-4.60;;1978;"Saccorhiza polyschides"
376669334;54.09;-4.60;;1978;"Saccorhiza polyschides"
376669467;52.12;-10.48;;1979;"Saccorhiza polyschides"
376669532;50.15;-4.10;;1977;"Saccorhiza polyschides"
376669673;54.00;-4.74;;1978;"Saccorhiza polyschides"
376669909;50.50;-4.39;;1981;"Saccorhiza polyschides"
376669916;50.32;-4.24;;1981;"Saccorhiza polyschides"
376669953;50.32;-4.24;;1979;"Saccorhiza polyschides"
376669954;50.24;-3.96;;1978;"Saccorhiza polyschides"
376670335;49.81;-6.44;;1977;"Saccorhiza polyschides"
376670338;57.11;-6.13;;1977;"Saccorhiza polyschides"
376670433;50.24;-4.10;;1977;"Saccorhiza polyschides"
376670436;50.52;-2.14;;1976;"Saccorhiza polyschides"
376670500;50.48;-5.10;;1977;"Saccorhiza polyschides"
376670682;54.09;-4.75;;1977;"Saccorhiza polyschides"
376670922;55.70;-5.02;;1978;"Saccorhiza polyschides"
376670923;50.32;-4.52;;1977;"Saccorhiza polyschides"
376670925;54.00;-4.90;;1978;"Saccorhiza polyschides"
377390718;35.93;-3.03;-23.00;1994;"Saccorhiza polyschides"
377390772;43.57;-7.24;0.00;1988;"Saccorhiza polyschides"
377390874;35.93;-3.03;-25.60;1996;"Saccorhiza polyschides"
377390960;35.94;-3.03;0.00;1996;"Saccorhiza polyschides"
378478069;51.59;-4.93;;2008;"Saccorhiza polyschides"
378478617;50.14;-5.03;;1992;"Saccorhiza polyschides"
378478639;50.10;-5.45;;1992;"Saccorhiza polyschides"
378479961;55.51;-1.56;;2003;"Saccorhiza polyschides"
378533714;41.05;-8.65;;2004;"Saccorhiza polyschides"
378533715;41.26;-8.72;;2004;"Saccorhiza polyschides"
378533716;41.48;-8.78;;2001;"Saccorhiza polyschides"
378533717;41.41;-8.78;;2004;"Saccorhiza polyschides"
378533718;41.22;-8.71;;2004;"Saccorhiza polyschides"
378533719;41.79;-8.87;;2003;"Saccorhiza polyschides"
378533720;41.16;-8.68;;2004;"Saccorhiza polyschides"
378533721;41.16;-8.68;;2005;"Saccorhiza polyschides"
378533725;41.13;-8.66;;2004;"Saccorhiza polyschides"
378533726;41.20;-8.71;;2004;"Saccorhiza polyschides"
378533727;41.31;-8.74;;2004;"Saccorhiza polyschides"
378533728;41.57;-8.79;;2003;"Saccorhiza polyschides"
378533730;41.08;-8.65;;2005;"Saccorhiza polyschides"
378533731;41.12;-8.66;;2004;"Saccorhiza polyschides"
378533732;41.69;-8.85;;2002;"Saccorhiza polyschides"
378533733;41.69;-8.85;;2003;"Saccorhiza polyschides"
378534037;41.16;-8.68;;2004;"Saccorhiza polyschides"
378534038;41.31;-8.74;;2004;"Saccorhiza polyschides"
378534266;41.75;-8.87;;2003;"Saccorhiza polyschides"
378534277;41.75;-8.87;;2003;"Saccorhiza polyschides"
378534313;41.75;-8.87;;2003;"Saccorhiza polyschides"
378534343;41.75;-8.87;;2003;"Saccorhiza polyschides"
378534800;41.82;-8.60;;2003;"Saccorhiza polyschides"
378534864;41.82;-8.60;;2003;"Saccorhiza polyschides"
378534904;41.82;-8.60;;2003;"Saccorhiza polyschides"
378534960;41.82;-8.60;;2003;"Saccorhiza polyschides"
378534993;41.82;-8.60;;2003;"Saccorhiza polyschides"
378535018;41.82;-8.60;;2003;"Saccorhiza polyschides"
378535259;41.79;-8.87;;2003;"Saccorhiza polyschides"
378535394;41.48;-8.78;;2003;"Saccorhiza polyschides"
378535962;41.75;-8.87;;2003;"Saccorhiza polyschides"
378536041;41.75;-8.87;;2003;"Saccorhiza polyschides"
378536095;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536139;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536144;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536190;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536243;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536391;41.82;-8.60;;2003;"Saccorhiza polyschides"
378536501;41.20;-8.70;;2003;"Saccorhiza polyschides"
378536534;41.75;-8.87;;2003;"Saccorhiza polyschides"
378536587;41.79;-8.87;;2003;"Saccorhiza polyschides"
379317187;50.33;-4.13;;1998;"Saccorhiza polyschides"
379317918;49.92;-6.34;;1998;"Saccorhiza polyschides"
379325038;50.33;-4.13;;1998;"Saccorhiza polyschides"
379354745;50.35;-4.15;;2009;"Saccorhiza polyschides"
379369235;50.31;-4.08;;2004;"Saccorhiza polyschides"
379371964;50.66;-1.51;;2002;"Saccorhiza polyschides"
379376055;50.33;-4.13;;1998;"Saccorhiza polyschides"
379377050;50.33;-4.13;;1998;"Saccorhiza polyschides"
379399721;50.33;-4.13;;1998;"Saccorhiza polyschides"
379401853;49.92;-6.34;;1998;"Saccorhiza polyschides"
379404713;51.16;-4.65;;2011;"Saccorhiza polyschides"
379418553;49.91;-6.34;;1998;"Saccorhiza polyschides"
379427077;50.33;-4.13;;1998;"Saccorhiza polyschides"
379427078;50.33;-4.13;;1998;"Saccorhiza polyschides"
379429615;49.91;-6.34;;1998;"Saccorhiza polyschides"
379433986;49.92;-6.35;;1998;"Saccorhiza polyschides"
379444593;50.33;-4.13;;1998;"Saccorhiza polyschides"
379503994;50.33;-4.13;;1998;"Saccorhiza polyschides"
379505466;51.16;-4.66;;2011;"Saccorhiza polyschides"
379555778;49.96;-6.36;;1998;"Saccorhiza polyschides"
379563787;49.92;-6.34;;1998;"Saccorhiza polyschides"
379591183;51.17;-4.66;;2011;"Saccorhiza polyschides"
379602225;51.16;-4.66;;2011;"Saccorhiza polyschides"
379614465;49.92;-6.27;;1998;"Saccorhiza polyschides"
379614466;49.87;-6.37;;1998;"Saccorhiza polyschides"
379666038;51.12;-4.71;;1950;"Saccorhiza polyschides"
379666929;49.94;-5.20;;1980;"Saccorhiza polyschides"
379666931;57.11;-6.13;;1980;"Saccorhiza polyschides"
379666936;49.94;-5.20;;1980;"Saccorhiza polyschides"
379666947;56.55;-6.72;;1981;"Saccorhiza polyschides"
379666948;56.45;-6.87;;1981;"Saccorhiza polyschides"
379666952;57.93;-5.54;;1981;"Saccorhiza polyschides"
379666953;57.12;-5.80;;1980;"Saccorhiza polyschides"
379666954;57.93;-5.54;;1981;"Saccorhiza polyschides"
379667083;57.11;-6.13;;1980;"Saccorhiza polyschides"
379667084;57.33;-7.32;;1978;"Saccorhiza polyschides"
379667085;57.11;-6.13;;1980;"Saccorhiza polyschides"
379667087;57.93;-5.54;;1981;"Saccorhiza polyschides"
379667105;57.93;-5.54;;1981;"Saccorhiza polyschides"
379667170;56.45;-6.87;;1981;"Saccorhiza polyschides"
379667173;57.93;-5.54;;1981;"Saccorhiza polyschides"
379667174;57.02;-6.12;;1980;"Saccorhiza polyschides"
379667178;57.15;-7.45;;1979;"Saccorhiza polyschides"
379667182;56.92;-6.43;;1980;"Saccorhiza polyschides"
379667184;57.00;-6.61;;1980;"Saccorhiza polyschides"
379667185;57.02;-5.95;;1980;"Saccorhiza polyschides"
379667187;56.55;-6.72;;1981;"Saccorhiza polyschides"
379667188;57.93;-5.54;;1981;"Saccorhiza polyschides"
379667189;57.93;-5.54;;1981;"Saccorhiza polyschides"
379668362;51.79;-8.14;;1978;"Saccorhiza polyschides"
379668488;59.96;-1.28;;1974;"Saccorhiza polyschides"
379669078;51.79;-8.14;;1978;"Saccorhiza polyschides"
379669261;51.12;-4.71;;1969;"Saccorhiza polyschides"
379670294;49.90;-6.45;;1967;"Saccorhiza polyschides"
379670302;60.05;-1.10;;1973;"Saccorhiza polyschides"
379670311;51.12;-4.71;;1969;"Saccorhiza polyschides"
379670332;50.32;-4.52;;1953;"Saccorhiza polyschides"
379670393;51.12;-4.71;;1969;"Saccorhiza polyschides"
379670402;51.12;-4.71;;1969;"Saccorhiza polyschides"
379670403;51.12;-4.71;;1969;"Saccorhiza polyschides"
379672377;51.65;-5.32;;1966;"Saccorhiza polyschides"
379673081;54.18;-4.75;;1982;"Saccorhiza polyschides"
379673296;50.22;-4.94;;1977;"Saccorhiza polyschides"
379673298;50.48;-5.10;;1950;"Saccorhiza polyschides"
379673362;50.67;-4.83;;1960;"Saccorhiza polyschides"
379673426;50.52;-2.28;;1976;"Saccorhiza polyschides"
379673448;51.65;-5.18;;1978;"Saccorhiza polyschides"
379673495;50.12;-5.07;;1977;"Saccorhiza polyschides"
379673575;50.15;-3.82;;1974;"Saccorhiza polyschides"
379673719;50.24;-4.10;;1976;"Saccorhiza polyschides"
379673835;54.75;-8.46;;1955;"Saccorhiza polyschides"
379673913;50.52;-2.14;;1976;"Saccorhiza polyschides"
379674107;54.00;-4.74;;1976;"Saccorhiza polyschides"
379674709;49.94;-5.34;;1981;"Saccorhiza polyschides"
379674765;52.74;-4.81;;1977;"Saccorhiza polyschides"
379674766;52.74;-4.81;;1977;"Saccorhiza polyschides"
379674767;52.74;-4.81;;1977;"Saccorhiza polyschides"
379674770;52.74;-4.81;;1977;"Saccorhiza polyschides"
379674985;50.15;-3.82;;1976;"Saccorhiza polyschides"
379675004;50.15;-3.82;;1977;"Saccorhiza polyschides"
379675580;57.72;-8.55;;1967;"Saccorhiza polyschides"
379675819;50.21;-5.36;;1973;"Saccorhiza polyschides"
379675821;50.21;-5.36;;1976;"Saccorhiza polyschides"
379675824;50.15;-3.82;;1977;"Saccorhiza polyschides"
379675825;50.21;-5.36;;1976;"Saccorhiza polyschides"
379675835;50.21;-5.36;;1976;"Saccorhiza polyschides"
379675837;50.61;-2.42;;1976;"Saccorhiza polyschides"
379675842;50.02;-5.49;;1977;"Saccorhiza polyschides"
379675862;50.21;-5.36;;1973;"Saccorhiza polyschides"
379676051;50.52;-2.28;;1976;"Saccorhiza polyschides"
379676444;55.61;-5.01;;1978;"Saccorhiza polyschides"
379677432;54.57;-8.31;;1994;"Saccorhiza polyschides"
379678126;52.01;-5.20;;1978;"Saccorhiza polyschides"
379678143;56.56;-6.39;;1976;"Saccorhiza polyschides"
379678163;50.52;-2.56;;1976;"Saccorhiza polyschides"
379678170;52.01;-5.06;;1978;"Saccorhiza polyschides"
379678465;50.02;-5.63;;1977;"Saccorhiza polyschides"
379678475;51.74;-5.18;;1978;"Saccorhiza polyschides"
379678478;49.94;-5.20;;1977;"Saccorhiza polyschides"
379678483;50.20;-5.64;;1977;"Saccorhiza polyschides"
379678557;50.11;-5.49;;1977;"Saccorhiza polyschides"
379678563;50.22;-4.94;;1977;"Saccorhiza polyschides"
379678572;50.24;-4.10;;1977;"Saccorhiza polyschides"
379678583;50.01;-5.77;;1977;"Saccorhiza polyschides"
379678797;51.65;-5.32;;1978;"Saccorhiza polyschides"
379678803;50.02;-5.63;;1977;"Saccorhiza polyschides"
379678806;49.81;-6.44;;1976;"Saccorhiza polyschides"
379678841;50.42;-3.55;;1977;"Saccorhiza polyschides"
379678886;50.32;-4.52;;1977;"Saccorhiza polyschides"
379678895;51.92;-5.20;;1978;"Saccorhiza polyschides"
379679278;52.92;-4.67;;1953;"Saccorhiza polyschides"
379679560;53.19;-4.69;;1953;"Saccorhiza polyschides"
379681094;51.65;-5.32;;1966;"Saccorhiza polyschides"
379681237;53.03;-9.64;;1957;"Saccorhiza polyschides"
379681382;54.00;-4.90;;;"Saccorhiza polyschides"
379681825;49.94;-5.20;;1972;"Saccorhiza polyschides"
379683146;50.03;-5.07;;1977;"Saccorhiza polyschides"
379683147;49.94;-5.20;;1979;"Saccorhiza polyschides"
379683177;50.03;-5.07;;1980;"Saccorhiza polyschides"
379683178;56.56;-6.39;;1968;"Saccorhiza polyschides"
379683531;60.50;-1.45;;1974;"Saccorhiza polyschides"
379683532;60.05;-1.28;;1974;"Saccorhiza polyschides"
379683534;60.50;-1.45;;1974;"Saccorhiza polyschides"
379683572;51.60;-9.73;;1975;"Saccorhiza polyschides"
379683787;56.10;-2.64;;1979;"Saccorhiza polyschides"
379683972;50.12;-5.07;;1972;"Saccorhiza polyschides"
379684198;52.74;-4.81;;1977;"Saccorhiza polyschides"
379684296;53.13;-9.34;;1976;"Saccorhiza polyschides"
379684313;53.13;-9.19;;1976;"Saccorhiza polyschides"
379684345;50.15;-3.82;;1974;"Saccorhiza polyschides"
379684454;58.87;-3.56;;1970;"Saccorhiza polyschides"
379685787;50.67;-4.69;;1979;"Saccorhiza polyschides"
379685794;50.67;-4.83;;1979;"Saccorhiza polyschides"
379685848;50.67;-4.69;;1979;"Saccorhiza polyschides"
379685899;50.67;-4.83;;1979;"Saccorhiza polyschides"
379685924;50.58;-4.82;;1979;"Saccorhiza polyschides"
379686062;50.33;-3.54;;1968;"Saccorhiza polyschides"
379686063;53.13;-9.19;;1976;"Saccorhiza polyschides"
379686082;50.33;-3.54;;1968;"Saccorhiza polyschides"
379688706;57.72;-8.55;;1953;"Saccorhiza polyschides"
379689186;54.00;-4.74;;1951;"Saccorhiza polyschides"
379690724;52.74;-4.81;;1963;"Saccorhiza polyschides"
379691314;60.14;-1.28;;1960;"Saccorhiza polyschides"
379692808;53.19;-4.54;;1953;"Saccorhiza polyschides"
379693289;50.31;-4.81;;1962;"Saccorhiza polyschides"
379693358;49.90;-6.31;;1957;"Saccorhiza polyschides"
379693947;53.19;-4.69;;1953;"Saccorhiza polyschides"
379694980;53.30;-9.95;;1974;"Saccorhiza polyschides"
379695032;51.65;-5.18;;1966;"Saccorhiza polyschides"
379695088;55.25;-4.99;;1978;"Saccorhiza polyschides"
379695330;57.72;-8.55;;1967;"Saccorhiza polyschides"
379695343;57.72;-8.72;;1953;"Saccorhiza polyschides"
379696412;55.70;-5.02;;1960;"Saccorhiza polyschides"
379697081;49.94;-5.34;;1981;"Saccorhiza polyschides"
379697154;50.12;-5.07;;1981;"Saccorhiza polyschides"
379697159;49.94;-5.20;;1981;"Saccorhiza polyschides"
379697164;50.13;-4.93;;1981;"Saccorhiza polyschides"
379697170;50.03;-5.07;;1981;"Saccorhiza polyschides"
379697368;51.65;-5.32;;1966;"Saccorhiza polyschides"
379697436;51.65;-5.18;;1966;"Saccorhiza polyschides"
379697462;51.74;-5.18;;1966;"Saccorhiza polyschides"
379697503;51.65;-5.18;;1966;"Saccorhiza polyschides"
379697824;50.24;-3.96;;1976;"Saccorhiza polyschides"
379697826;50.15;-3.82;;1978;"Saccorhiza polyschides"
379698417;50.58;-4.82;;1979;"Saccorhiza polyschides"
379698424;57.01;-6.44;;1980;"Saccorhiza polyschides"
379698425;50.67;-4.69;;1979;"Saccorhiza polyschides"
379698463;51.12;-4.71;;1979;"Saccorhiza polyschides"
379698465;56.55;-6.72;;1981;"Saccorhiza polyschides"
379698520;54.66;-8.93;;1980;"Saccorhiza polyschides"
379698521;57.00;-6.61;;1980;"Saccorhiza polyschides"
379699202;50.11;-5.63;;1976;"Saccorhiza polyschides"
379699628;50.52;-2.14;;1972;"Saccorhiza polyschides"
379699667;60.40;-0.91;;1974;"Saccorhiza polyschides"
379699777;50.03;-5.07;;1980;"Saccorhiza polyschides"
379700062;50.22;-4.94;;1977;"Saccorhiza polyschides"
379700195;55.92;-2.64;;1885;"Saccorhiza polyschides"
379700239;50.33;-3.54;;1968;"Saccorhiza polyschides"
379700337;53.13;-9.19;;1976;"Saccorhiza polyschides"
379700344;50.15;-3.82;;1974;"Saccorhiza polyschides"
379700456;49.94;-5.20;;1977;"Saccorhiza polyschides"
379701200;60.41;-1.45;;1973;"Saccorhiza polyschides"
379701644;49.94;-5.34;;1950;"Saccorhiza polyschides"
379701648;49.90;-6.45;;1950;"Saccorhiza polyschides"
379701654;50.49;-4.96;;1950;"Saccorhiza polyschides"
379701661;50.58;-4.96;;1950;"Saccorhiza polyschides"
379701680;50.22;-4.80;;1950;"Saccorhiza polyschides"
379701698;49.90;-6.31;;1950;"Saccorhiza polyschides"
379701699;50.03;-5.35;;1960;"Saccorhiza polyschides"
379702241;51.65;-5.18;;1961;"Saccorhiza polyschides"
379702415;49.81;-6.44;;1950;"Saccorhiza polyschides"
379702448;50.22;-4.94;;1977;"Saccorhiza polyschides"
379702476;49.81;-6.31;;1950;"Saccorhiza polyschides"
379702490;50.03;-5.35;;1977;"Saccorhiza polyschides"
379702874;50.15;-3.82;;1978;"Saccorhiza polyschides"
379703924;54.10;-4.44;;1982;"Saccorhiza polyschides"
379703979;54.28;-4.45;;1982;"Saccorhiza polyschides"
379704114;60.40;-0.91;;1974;"Saccorhiza polyschides"
379705685;60.14;-1.28;;1962;"Saccorhiza polyschides"
379706320;55.65;-1.84;;1959;"Saccorhiza polyschides"
379706430;49.94;-5.20;;1979;"Saccorhiza polyschides"
379706591;54.27;-4.61;;1997;"Saccorhiza polyschides"
379706593;54.28;-4.45;;1997;"Saccorhiza polyschides"
379706731;51.65;-5.32;;1956;"Saccorhiza polyschides"
379707356;56.10;-2.64;;1979;"Saccorhiza polyschides"
379707357;56.10;-2.64;;1979;"Saccorhiza polyschides"
379707423;50.03;-5.07;;1977;"Saccorhiza polyschides"
379707424;50.03;-5.07;;1977;"Saccorhiza polyschides"
379707445;50.03;-5.21;;1978;"Saccorhiza polyschides"
379707446;50.03;-5.35;;1980;"Saccorhiza polyschides"
379707634;50.52;-2.14;;1964;"Saccorhiza polyschides"
379707635;50.61;-2.42;;1964;"Saccorhiza polyschides"
379707783;56.39;-6.21;;1970;"Saccorhiza polyschides"
379707855;49.94;-5.20;;1980;"Saccorhiza polyschides"
379708224;54.00;-4.90;;1962;"Saccorhiza polyschides"
379708355;51.79;-8.00;;1978;"Saccorhiza polyschides"
379708899;60.50;-1.27;;1980;"Saccorhiza polyschides"
379708966;49.94;-5.34;;1978;"Saccorhiza polyschides"
379709054;49.94;-5.34;;1979;"Saccorhiza polyschides"
379709151;56.56;-6.39;;1967;"Saccorhiza polyschides"
379709441;56.10;-2.64;;1979;"Saccorhiza polyschides"
379709651;51.79;-8.14;;1978;"Saccorhiza polyschides"
